Marca,GTIN,Desconto,Preco com desconto,link,Nome,Desconto com pix,Preco pix,Preco unitario
Eurofarma,7891317478964,,,https://www.farmaponte.com.br/betina-24mg-caixa-com-30-comprimidos/p,"Betina 24mg, Caixa Com 30 Comprimidos",,,
Natulab,7898133137334,,,https://www.farmaponte.com.br/hidraplex-4-envelopes-com-279g-de-po-para-solucao-de-uso-oral-sabor-guarana/p,"Hidraplex 4 Envelopes Com 27,9g De Po Para Solucao De Uso Oral, Sabor Guarana",,,
Althaia,7898945030427,,,https://www.farmaponte.com.br/drospirenona-etinilestradiol-althaia-3mg-002mg-caixa-com-24-comprimidos-revestidos/p,"Drospirenona + Etinilestradiol Althaia 3mg + 0,02mg, Caixa Com 24 Comprimidos Revestidos",,,
Biolab Genéricos,7896112401315,,,https://www.farmaponte.com.br/mononitrato-de-isossorbida-biolab-genericos-20mg-caixa-com-30-comprimidos/p,Mononitrato De Isossorbida 20mg 30 Comprimidos Aché Biosintética Genérico,,,
Blowtex,7896007200344,,,https://www.farmaponte.com.br/pres-blowtex-menta-c3/p,Preservativo Blowtex Menta Com 3 Unidades,,,
Germed Pharma,7896004708454,,,https://www.farmaponte.com.br/piroxicam-germed-pharma-20mg-caixa-com-10-capsulas-gelatinosas-duras/p,"Piroxicam Germed Pharma 20mg, Caixa Com 10 Capsulas Gelatinosas Duras",,,
Cosmed,7891142142214,,,https://www.farmaponte.com.br/diprosalic-pom-30gr-zz/p,Diprosalic 064 + 30mg Pomada Bisnaga Com 30g,,,
Abbott Do Brasil,7896255767064,,,https://www.farmaponte.com.br/vibral-xpe-adu-120ml-zz/p,Vibral Xarope Adulto Com 120ml Abbott,,,
Servier,7898029550315,,,https://www.farmaponte.com.br/acertanlo-35mg-25mg-caixa-com-30-comprimidos/p,"Acertanlo 3,5mg + 2,5mg 30 Comprimidos",,,
Ranbaxy,7897076910929,,,https://www.farmaponte.com.br/cinarizina-ranbaxy-75mg-caixa-com-30-comprimidos/p,"Cinarizina Ranbaxy 75mg, Caixa Com 30 Comprimidos",,,
Cosmed,7891142981271,,,https://www.farmaponte.com.br/predsim-comprimido-40mg-caixa-com-10-comprimidos/p,"Predsim Comprimido 40mg, Caixa Com 10 Comprimidos",,,
G-Tech,7898301058867,,,https://www.farmaponte.com.br/zz-balanca-digital-gtech-7fw-glass/p,Balança Digital Com Bioimpedância Glass 7fw G-Tech,,,
Aché,7896658016585,,,https://www.farmaponte.com.br/betadine-24mg-30cpr/p,Betadine 24mg 30 Comprimidos,,,
Teuto,7896112132974,,,https://www.farmaponte.com.br/acetato-de-hidrocortisona-teuto-10mgg-caixa-com-1-bisnaga-com-30g-de-creme-de-uso-dermatologico/p,Acetato De Hidrocortisona 10mg G Teuto Creme Com 30g,,,
Vitamedic,7898049790180,,,https://www.farmaponte.com.br/lorasliv-10mg-caixa-com-12-comprimidos/p,"Lorasliv 10mg, Caixa Com 12 Comprimidos",,,
Cifarma,7898158693129,,,https://www.farmaponte.com.br/benatux-pastilha-5mg-50mg-10mg-caixa-com-12-pastilhas-sabor-menta/p,Benatux 5 + 50 + 10mg Sabor Menta 12 Pastilhas,,,
Neo Química,7896714212081,,,https://www.farmaponte.com.br/prednisona-neo-quimica-5mg-caixa-com-20-comprimidos/p,"Prednisona Neo Quimica 5mg, Caixa Com 20 Comprimidos",,,
Biolab Genéricos,7898146821640,,,https://www.farmaponte.com.br/succinato-de-sumatriptana-biolab-genericos-100mg-caixa-com-2-comprimidos-revestidos/p,Succinato De Sumatriptana 100mg 2 Comprimidos Revestidos - Biolab,,,
Ems Sigma Pharma,7894916509336,,,https://www.farmaponte.com.br/brasart-bcc-320-10mg-caixa-com-30-comprimidos-revestidos/p,"Brasart Bcc 320 + 10mg, Caixa Com 30 Comprimidos Revestidos",,,
Cosmed,7896094931152,,,https://www.farmaponte.com.br/rinosoro-sic-30mgml-frasco-spray-com-50ml-de-solucao-de-uso-nasal/p,Rinosoro Spray 3  Solução Hipertônica 50ml,,,
Novartis,7896261020313,,,https://www.farmaponte.com.br/entresto-97-103mg-60cpr/p,Entresto 97mg 103mg Novartis 60 Comprimidos Revestidos,,,
Althaia,7898569760267,,,https://www.farmaponte.com.br/lamotrigina-50mg-30cpr-alth/p,Lamotrigina - Althaia 50mg Caixa Com 30 Comprimidos,,,
Neo Química,7896714221380,,,https://www.farmaponte.com.br/ciprofloxacino-500-14cp-neo/p,Cloridrato De Ciprofloxacino 500mg Neo Química 14 Comprimidos,,,
Neo Química,7896714206080,,,https://www.farmaponte.com.br/nimesulida-neo-quimica-50mgml-caixa-com-1-frasco-gotejador-com-15ml-de-suspensao-de-uso-oral/p,Nimesulida 50mg Ml Genérico Neo Química Gotas 15ml,,,
Olla,7896222717931,,,https://www.farmaponte.com.br/preservativo-olla-large-com-3-unidades/p,Preservativo Olla Large Com 3 Unidades,,,
Biosintética - Aché,7896181913610,,,https://www.farmaponte.com.br/venlafaxina-75-28cpr-bio-g/p,Cloridrato De Venlafaxina 75mg Com 28 Comprimidos Aché Biosintética Genérico,,,
Cimed,7896523227108,,,https://www.farmaponte.com.br/mesilato-de-doxazosina-2mg-com-30-comprimidos-cimed/p,Mesilato De Doxazosina 2mg Genérico Cimed 30 Comprimidos,,,
Legrand,7896004703954,,,https://www.farmaponte.com.br/repopil-21cpr-l2-rev/p,Repopil 2 + 0035mg Caixa Com 21 Comprimidos Revestidos,,,
Nova Química,7895296232081,,,https://www.farmaponte.com.br/sertralina-50-30cpr-nq/p,Cloridrato De Sertralina 50mg 30 Comprimidos Nq,,,
Cellera Farma,7893454101699,,,https://www.farmaponte.com.br/pamelor-25mg-30cap-c1/p,Pamelor Cloridrato De Nortriptilina 25mg 30 Cápsulas,,,
Abbott Do Brasil,7891158000898,,,https://www.farmaponte.com.br/7899420506369/p,Depakene Valproato De Sódio 500mg Com 50 Comprimidos Abbott,,,
Aché,7896181920397,,,https://www.farmaponte.com.br/corus-25mg-30cpr/p,"Corus 25mg, Caixa Com 30 Comprimidos Revestidos",,,
Ems Sigma Pharma,7894916510271,,,https://www.farmaponte.com.br/niki-24cpr/p,"Contraceptivo Niki 3mg+0,02mg 24 Comprimidos",,,
Ems Sigma Pharma,7894916505147,,,https://www.farmaponte.com.br/ceclor-375mg-100ml-zz/p,Suspensão Oral Ceclor 375mg 5ml Ems 100ml,,,
Eurofarma,7891317446819,,,https://www.farmaponte.com.br/clor-ciclobenzaprina-515-eur/p,Ciclobenzaprina 5mg Eurofarma 15 Comprimidos,,,
Nova Química,7895296193016,,,https://www.farmaponte.com.br/amoxicilina-875mg-14cpr-nq/p,Amoxicilina 875mg Genérico Ems 14 Comprimidos,,,
Aché,7896181907794,,,https://www.farmaponte.com.br/alenia-6-200mg-60cap-inal/p,Alenia 6mcg + 200mcg Com Inalador E 60 Cápsulas,,,
Eurofarma,7891317434335,,,https://www.farmaponte.com.br/topiramato-50mg-60cpr-eur/p,Topiramato 50mg 60 Comprimidos Eurofarma Genérico,,,
Eurofarma,7891317412692,,,https://www.farmaponte.com.br/astro-600mg-1frdil/p,Astro 600mg Suspensão Oral 15ml,,,
Eurofarma,7891317456559,,,https://www.farmaponte.com.br/sertralina-25-30cpr-eur/p,Cloridrato De Sertralina 25mg Eurofarma 30 Comprimidos Revestidos,,,
Torrent,8903855076096,,,https://www.farmaponte.com.br/indapen-sr-60cpr/p,"Indapen Sr 1,5mg 60 Comprimidos",,,
Prati-Donaduzzi,7899547507393,,,https://www.farmaponte.com.br/metronidazol-gel-vag-prat/p,Metronidazol 100mg G Prati Donaduzzi Gel Com 50g,,,
Organon,7897337704984,,,https://www.farmaponte.com.br/arcoxia-90mg-7cpr-c1/p,Arcoxia 90mg Caixa Com 7 Comprimidos,,,
None,7896004201351,,,https://www.farmaponte.com.br/daforin-gts-20ml-c1/p,Daforin Cloridrato De Fluoxetina 20mg Ml Solução Oral 20ml,,,
Laboratórios Bagó,7898940448128,,,https://www.farmaponte.com.br/akineton-2mg-80cpr/p,Akineton 2mg Caixa Com 80 Comprimidos,,,
Ems,7896004711744,,,https://www.farmaponte.com.br/clor-tramadol-50mg-10cap-ems/p,Cloridrato De Tramadol 50mg Ems 10 Cápsulas,,,
Eurofarma,7891317191689,,,https://www.farmaponte.com.br/quet-25mg-30cpr/p,Quet 25mg 30 Comprimidos,,,
Novartis,7896181916826,,,https://www.farmaponte.com.br/risperidona-1mg-30-bio/p,Risperidona 1mg Com 30 Comprimidos Revestidos Aché Biosintética Genérico,,,
Eurofarma,7891317443375,,,https://www.farmaponte.com.br/amato-25mg-60cpr/p,Amato Topiramato 25mg 60 Comprimidos,,,
Eurofarma,7891317017385,,,https://www.farmaponte.com.br/sertralina-50-30-eur-gen/p,Cloridrato De Sertralina 50mg Eurofarma 30 Comprimidos Revestidos,,,
Eurofarma,7891317137557,,,https://www.farmaponte.com.br/coques-200mg-10caps/p,Coques 200mg 10 Cápsulas,,,
Ems Sigma Pharma,7894916203524,,,https://www.farmaponte.com.br/daforin-20mg-30cpr-c1/p,Daforin Cloridrato De Fluoxetina 20mg 30 Comprimidos,,,
Teuto,7896112128861,,,https://www.farmaponte.com.br/cefalexina-250mg-100ml-teu-g/p,Cefalexina 250mg 5ml Teuto Pó Para Suspensão Oral 100ml,,,
Eurofarma,7891317009083,,,https://www.farmaponte.com.br/clor-tramadol-50mg-10caps-eur/p,Cloridrato De Tramadol 50mg Eurofarma 10 Cápsulas,,,
Libbs,7896094209558,,,https://www.farmaponte.com.br/velija-60mg-60cpr/p,Velija 60mg Frasco 60 Cápsulas Liberação Retardada,,,
Prati-Donaduzzi,7898148298877,,,https://www.farmaponte.com.br/amoxicilina-250mg-susp-150ml-prat/p,Amoxicilina 500mg 5ml Prati150ml,,,
Ems,7896004703732,,,https://www.farmaponte.com.br/sulfametoxazol-tri-susp-ems/p,Sulfametoxazol+Trimetoprima 200+40mg 5ml,,,
Glenmark,7897473204270,,,https://www.farmaponte.com.br/deriva-micro-gel-30gr/p,Deriva Micro 1mg Creme Dermatológico Bisnaga Com 30g,,,
Eurofarma,7891317191658,,,https://www.farmaponte.com.br/foritus-500mg-14cpr/p,Foritus 500mg Eurofarma 14 Comprimidos Revestidos,,,
Apsen,7896637029117,,,https://www.farmaponte.com.br/insit-75mg-30caps/p,Insit Pregabalina 75mg 30 Cápsulas,,,
Allergan,7897316805671,,,https://www.farmaponte.com.br/zymar-xd-col-3ml/p,Zymar Xd Gatifloxacino 5mg Ml Solução Oftálmica Estéril 3ml,,,
Allergan,7897316804902,,,https://www.farmaponte.com.br/zymar-03-5ml/p,Zymar 03  Solução Frasco Com 5ml,,,
None,7891010256739,,,https://www.farmaponte.com.br/tylenol-750mg-com-4comprimidos/p,Tylenol 750mg Com 4 Comprimidos,,,
Cosmed,7891142202833,,,https://www.farmaponte.com.br/garasone-col-20ml/p,Garasone 1mg Ml + 3mg Ml Solução Oftálmica 20ml,,,
Ems,7896004759609,,,https://www.farmaponte.com.br/amoxicilinaclav-875mg-20cpr-ems/p,Amoxicilina Tri-Hidratada 875mg + Clavulanato De Potássio 125mg Ems 20 Comprimidos,,,
None,7896004704586,,,https://www.farmaponte.com.br/val-beta-genta-tol-clio-cre-ems/p,Valerato De Betametasona + Sulfato De Gentamicina + Tolnafatato + Clioquinol - Ems Creme Bisnaga Com 20g,,,
None,7896422513968,,,https://www.farmaponte.com.br/cloridrato-de-venlafaxina-medley-150mg-com-30-capsulas/p,Cloridrato De Venlafaxina  Medley 150mg Com 30 Cápsulas,,,
None,7899547514322,,,https://www.farmaponte.com.br/gabapentina-300-60cap-prat/p,Gabapentina 300mg 60 Cápsulas Prati Donaduzzi Genérico,,,
None,7899547514315,,,https://www.farmaponte.com.br/gabapentina-300-30cap-prat/p,Gabapentina 300mg 30 Cápsulas Prati Donaduzzi Genérico,,,
None,7896112101659,,,https://www.farmaponte.com.br/paroxetina-20mg-30cpr-teu/p,Cloridrato De Paroxetina 20mg 30 Comprimidos,,,
None,7891317010065,,,https://www.farmaponte.com.br/diupress-25mg-5mg-caixa-com-30-comprimidos/p,Diupress 25mg + 5mg Cm 30 Comprimidos,,,
None,7896523228136,,,https://www.farmaponte.com.br/k-med-2-em-1-gel-fr-203-g-lgbtqia/p,K-Med 2 Em 1 Gel Fr 203 G Lgbtqia+,,,
None,7896422500562,,,https://www.farmaponte.com.br/fumarato-quetiapina-200-30cp-med/p,Fumarato Quetiapina 200 30cp Med,,,
None,7896422505789,,,https://www.farmaponte.com.br/bes-anlodipino-5mg-30-med/p,Besilato De Anlodipino 5mg Medley 30 Comprimidos,,,
None,7897595602510,,,https://www.farmaponte.com.br/mes-doxazosina-2mg-30cp-sdz/p,Mesilato De Doxazosina 2mg Com 30 Comprimidos Sandoz Genérico,,,
None,7896004703381,,,https://www.farmaponte.com.br/diclofenaco-res-20ml-ems-gen/p,Diclofenaco Resinato - Ems 15mg Solução Frasco Gotejador Com 20ml,,,
None,7896658024153,,,https://www.farmaponte.com.br/dual-cloridrato-de-duloxetina-30mg-60-capsulas-ache-60-capsulas-duras-de-liberacao-retardada/p,Dual Cloridrato De Duloxetina 30mg 60 Cápsulas Aché 60 Cápsulas Duras De Liberação Retardada,,,
None,7896004715650,,,https://www.farmaponte.com.br/dipirona-sol-oral-100ml-ger/p,Dipirona Monoidratada 50mg Ml Frasco 100ml + Copo Medidor - Germed,,,
None,7896004718460,,,https://www.farmaponte.com.br/cetoconazol-cre-ems-gen/p,Cetoconazol 20mg G Ems Creme 30g,,,
None,7897595602527,,,https://www.farmaponte.com.br/mes-doxazosina-4mg-30cp-sdz/p,Mesilato De Doxazosina 4mg Com 30 Comprimidos - Sandoz - Genérico,,,
Eurofarma,7891317139469,,,https://www.farmaponte.com.br/pregabalina-150mg-30caps-eur/p,Pregabalina 150mg Eurofarma 30 Cápsulas,,,
None,7897595602114,,,https://www.farmaponte.com.br/alopurinol-300mg-30cp-sdz/p,Alopurinol 300mg Sandoz 30 Comprimidos,,,
None,7896676433043,,,https://www.farmaponte.com.br/ecofilm-col-15ml/p,Ecofilm 5mg Ml Solução Oftálmica Estéril 15ml,,,
None,7896714229843,,,https://www.farmaponte.com.br/tarta-brimonidina-2mg-neo-q-ge/p,Tartarato De Brimonidina 2mg Ml Solução Oftálmica 5ml Neo Química Genérico,,,
None,7891317018559,,,https://www.farmaponte.com.br/amalfi-20mg-com-30-capsulas/p,Amalfi 20mg Com 30 Capsulas,,,
Biosintética - Aché,7896181920854,,,https://www.farmaponte.com.br/pregabalina-75mg-30caps-bio/p,Pregabalina 75mg Com 30 Cápsulas Duras Aché Biosintética Genérico,,,
Ems,7896004700458,,,https://www.farmaponte.com.br/amoxicilina-250mg-susp-ems-g/p,Amoxicilina 250mg Sem Suspensão,,,
Top Beauty,7899083121794,,,https://www.farmaponte.com.br/esmalte-tratamento-sos-unhas-camuflagem-7ml/p,Esmalte Tratamento Sos Unhas Camuflagem 7ml,,,
Neo Química,7896714290843,,,https://www.farmaponte.com.br/rivaroxabana-20mg-neo-quimica-caixa-com-30-comprimidos-revestidos/p,"Rivaroxabana Neo Química 20mg, Caixa Com 30 Comprimidos Neo Química",,,
Nova Química,7895296014014,,,https://www.farmaponte.com.br/clor-tramadol-50mg-10-nq/p,Cloridrato De Tramadol 50mg Neo Química Com 10 Cápsulas,,,
None,7908135002285,,,https://www.farmaponte.com.br/vitamina-c-vitaceklin-com-zinco-1gr-com-30-comprimidos-efevercente/p,Vitaceklin Zinco Efervescente 30 Comprimidos,,,
Cellera Farma,7893454100685,,,https://www.farmaponte.com.br/tandene-30cpr/p,Tandene 30 Comprimidos Delta,,,
Neo Química,7896714290805,,,https://www.farmaponte.com.br/rivaroxabana-10mg-neo-quimica-caixa-com-30-comprimidos-revestidos/p,"Rivaroxabana 10mg Neo Quimica, Caixa Com 30 Comprimidos Revestidos",,,
None,7896658036835,,,https://www.farmaponte.com.br/sany-d-7000ui-30-capsulas-moles/p,Sany D 7.000ui Com 30 Comprimidos Aché,,,
None,7898945443470,,,https://www.farmaponte.com.br/luva-procedimento-nitrilica-sem-po-m-c-100-supermax/p,Luva Procedimento Nitrilica Sem Po M C 100 Supermax,,,
None,7896006298014,,,https://www.farmaponte.com.br/neovlar-levonorgestrel-025mg-etinilestradiol-005mg-63-comprimidos/p,"Neovlar Levonorgestrel 0,25mg + Etinilestradiol 0,05mg 63 Comprimidos",,,
None,7896714295077,,,https://www.farmaponte.com.br/bronfeniraminacloridrato-de-fenilefrina-12-comprimidos-neo-quimica/p,Bronfeniramina+Cloridrato De Fenilefrina 12 Comrpimidos Neo Quimica,,,
None,7896523206479,,,https://www.farmaponte.com.br/ginkomed-ginkgo-biloba-80mg-30-comprimidos/p,Ginkomed Ginkgo Biloba 80mg 30 Comprimidos,,,
None,7908135002230,,,https://www.farmaponte.com.br/vitaceklin-efervescente-15-comprimidos/p,Vitaceklin Efervescente 15 Comprimidos,,,
None,7891317010034,,,https://www.farmaponte.com.br/sulfato-de-hidroxicloroquina-eurofarma-400mg-com-30-comprimidos/p,Sulfato De Hidroxicloroquina 400mg 30 Comprimidos,,,
None,7894916505130,,,https://www.farmaponte.com.br/ceclor-250mg-5ml-suspensao-oral-frasco-com-100ml/p,Suspensão Oral Ceclor 250mg  5ml Ems 100ml,,,
None,7891035990403,,,https://www.farmaponte.com.br/preservativo-jontex-sensitive-leve-8-pague-7/p,Preservativo Jontex Sensitive Leve 8 Pague 7,,,
None,7896222721181,,,https://www.farmaponte.com.br/preservativo-olla-play-6-unidades/p,Preservativo Olla Play 6 Unidades,,,
None,7896658033445,,,https://www.farmaponte.com.br/trezor-40mg-caixa-com-30-comprimidos-revestidos/p,Trezor Rosuvastatina Calcica 40mg 30 Comprimidos,,,
None,7896004720869,,,https://www.farmaponte.com.br/acido-mefenamico-ems-500mg-caixa-com-24-comprimidos/p,Ácido Mefenâmico 500mg 24 Comprimidos Ems Genérico,,,
None,7896004702032,,,https://www.farmaponte.com.br/nistatina-100000ui-ml-ems-suspensao-oral-50ml-generico/p,Nistatina 100000ui Ml Ems Suspensão Oral 50ml Genérico,,,
None,8903855083421,,,https://www.farmaponte.com.br/olmecor-triplo-40mg-125mg-10mg-com-30-comprimidos/p,"Olmecor Triplo 40mg + 12,5mg + 10mg Com 30 Comprimidos",,,
None,7896004777221,,,https://www.farmaponte.com.br/facoba-solucao-oftalmica-com-5ml/p,Facoba Solução Oftálmica Com 5ml,,,
None,7896222720863,,,https://www.farmaponte.com.br/pastilhas-strepsils-mel-e-limao-24-unidades/p,Pastilhas Strepsils Mel E Limão 24 Unidades,,,
None,7896641812811,,,https://www.farmaponte.com.br/inzelm-fumarato-de-vonoprazana-20mg-30-comprimidos/p,Inzelm Fumarato De Vonoprazana 20mg 30 Comprimidos,,,
None,7896094999954,,,https://www.farmaponte.com.br/buscofem-400mg-caixa-com-20-capsulas-gelatinosas-moles/p,"Buscofem 400mg, Caixa Com 20 Capsulas Gelatinosas Moles",,,
None,7897595602404,,,https://www.farmaponte.com.br/cloridrato-de-ciprofloxacino-500mg-sandoz-14-comprimidos-revestidos/p,Cloridrato De Ciprofloxacino 500mg Sandoz 14 Comprimidos Revestidos,,,
None,7896094926547,,,https://www.farmaponte.com.br/neosaldina-dip-dipirona-monoidratada-1g-20-comprimidos/p,Neosaldina Dip Dipirona Monoidratada 1g 20 Comprimidos,,,
None,7896112406952,,,https://www.farmaponte.com.br/cloridrato-de-ondansetrona-menta-8mg-10-comprimidos-biolab/p,Cloridrato De Ondansetrona Menta 8mg 10 Comprimidos Biolab,,,
Ems,7896004720746,,,https://www.farmaponte.com.br/amoxicilinaclav-400mg-sus-e/p,Amoxicilina + Clavulanato De Potássio 400 57mg Com 70ml - Ems - Genéri,,,
Medley,7896422515368,,,https://www.farmaponte.com.br/mometasona-pom-med-gen/p,Furoato De Mometasona Pomada 1mg G Genérico Germed 20g,,,
Laboratório Cristália,7896676400175,,,https://www.farmaponte.com.br/codein-30mg-30cpr-a2/p,Codein 30mg Caixa Com 30 Comprimidos,,,
None,7893454714486,,,https://www.farmaponte.com.br/tanderalgin-30-comprimidos-delta/p,Tanderalgin 30 Comprimidos Delta,,,
None,7896241265543,,,https://www.farmaponte.com.br/suprema-2mg-1mg-28cpr-rev/p,Suprema 2mg 1mg Biolab 28 Comprimidos Revestidos,,,
Neo Química,7896714214146,,,https://www.farmaponte.com.br/acebrofilina-xpe-adu-neo-ge/p,"Acebrofilina 10mg Ml Neo Quimica, Xarope Com 120ml",,,
Astrazeneca,7896658040344,,,https://www.farmaponte.com.br/edistride-10mg-com-30-comprimidos-revestidos/p,Edistride 10mg 30 Comprimidos,,,
None,7896094918924,,,https://www.farmaponte.com.br/maracugina-pi-maracuja-150ml/p,Maracugina Pi Maracujá 150ml,,,
None,7896658038334,,,https://www.farmaponte.com.br/aripiprazol-ache-10mg-caixa-com-30-comprimidos/p,Aripiprazol Ache 10mg Com 30 Comprimidos Aché Biosintética Genérico,,,
None,7898593053267,,,https://www.farmaponte.com.br/rehidralin-po-sabor-agua-de-coco-caixa-com-4-envelopes-de-28g/p,Rehidralin Pó Sabor Água De Coco Caixa Com 4 Envelopes De 28g,,,
None,7897595624642,,,https://www.farmaponte.com.br/amoxicilina-tri-hidratada-500mg-clavulanato-de-potassio-125mg-21-comprimidos-sandoz-generico/p,Amoxicilina Tri-Hidratada 500mg + Clavulanato De Potássio 125mg 21 Comprimidos Sandoz Genérico,,,
None,7896230303454,,,https://www.farmaponte.com.br/bicarbonato-de-sodio-adv-antiacido-em-po-com-50g/p,Bicarbonato De Sódio Adv Antiácido Em Pó Com 50g,,,
None,7897076923806,,,https://www.farmaponte.com.br/amoxicilina-clavulanato-875mg125mg-ranbaxy-caixa-com-14-comprimidos-revestidos/p,"Amoxicilina + Clavulanato 875mg+125mg Ranbaxy, Caixa Com 14 Comprimidos Revestidos",,,
None,7896004763576,,,https://www.farmaponte.com.br/sulfato-de-hidroxicloroquina-400mg-30-comprimidos-ems-generico/p,Sulfato De Hidroxicloroquina 400mg 30 Comprimidos Ems Genérico,,,
None,7896004769943,,,https://www.farmaponte.com.br/repoflor-250mg-po-oral-10-saches/p,Repoflor 250mg Pó Oral 10 Sachês,,,
None,7898687732627,,,https://www.farmaponte.com.br/cloridrato-de-trazodona-50mg-60-comprimidos-althaia/p,Cloridrato De Trazodona 50mg 60 Comprimidos Althaia,,,
None,7891035991110,,,https://www.farmaponte.com.br/preservativo-jontex-sensacao-invisivel-2-unidades/p,Preservativo Jontex Sensação Invisível 2 Unidades,,,
None,7891317010751,,,https://www.farmaponte.com.br/dexalgen-nf-3-ampolas-1ml-3-ampolas-2ml/p,Dexalgen Nf 3 Ampolas 1ml + 3 Ampolas 2ml,,,
None,7898216365715,,,https://www.farmaponte.com.br/azitromicina-900mg-generico-pharmax-suspensao-oral-225ml/p,"Azitromicina 900mg Genérico Pharmax Suspensão Oral 22,5ml",,,
None,7896331706888,,,https://www.farmaponte.com.br/laxante-enemed-hertz-130ml/p,Laxante Enemed Hertz 130ml,,,
None,7891317017521,,,https://www.farmaponte.com.br/lemont-10mg-5mg-eurofarma-14-comprimidos/p,Lemont 10mg + 5mg Eurofarma 14 Comprimidos,,,
None,7896902234093,,,https://www.farmaponte.com.br/antisseptico-farmaiodine-farmax-solucao-100ml/p,Antisséptico Farmaiodine Farmax Solução 100ml,,,
None,7896036000878,,,https://www.farmaponte.com.br/adocante-liquido-truvia-60ml/p,Adocante Liquido Truvia 60ml,,,
None,7896677704883,,,https://www.farmaponte.com.br/forteviron-250mg-caixa-com-20-comprimidos/p,"Forteviron 250mg, Caixa Com 20 Comprimidos",,,
None,7896004705989,,,https://www.farmaponte.com.br/pantoprazol-20mg-28cpr-ems/p,Pantoprazol 20mg 28cpr Ems,,,
None,7896422516877,,,https://www.farmaponte.com.br/acido-mefenamico-500-12-med/p,Acido Mefenamico 500 12 Med,,,
None,7897473206106,,,https://www.farmaponte.com.br/dipropionato-de-beclometasona-200mcg-generico-glenmark-aerosol-200-doses/p,Dipropionato De Beclometasona 200mcg Genérico Glenmark Aerosol 200 Doses,,,
None,7896004770222,,,https://www.farmaponte.com.br/clope-354mg-ml-xarope-sabor-coco-com-120ml/p,"Clopê 3,54mg Ml Xarope Sabor Coco Com 120ml",,,
None,8903855092805,,,https://www.farmaponte.com.br/rosucor-eze-20mg-10mg-torrent-30-comprimidos/p,Rosucor Eze 20mg + 10mg Torrent 30 Comprimidos,,,
None,7897947617025,,,https://www.farmaponte.com.br/acnezil-sabonete-barra-pele-acneica-70g/p,Acnezil Sabonete Barra Pele Acneica 70g,,,
None,7896006221012,,,https://www.farmaponte.com.br/dews-5mg-ml-solucao-oftalmica/p,Dews 5mg Ml Solução Oftálmica,,,
None,7896006220527,,,https://www.farmaponte.com.br/apresolina-25-mg-60-drageas/p,Apresolina 25 Mg 60 Drageas,,,
Bd,0382900147031,,,https://www.farmaponte.com.br/agulha-descartavel-bd-ultra-fine-mini-5mm-com-100-unidades/p,"Agulha Descartavel Bd Ultra-Fine Mini, 5mm Com 100 Unidades",,,
None,7896094931558,,,https://www.farmaponte.com.br/neosaldina-muscular-max-600mg-16-comprimidos-revestidos/p,Neosaldina Muscular Max 600mg 16 Comprimidos Revestidos,,,
Germed Pharma,7896004713892,,,https://www.farmaponte.com.br/losartana-potassica-hidroclorotiazida-germed-pharma-100mg-25mg-caixa-com-30-comprimidos-revestidos/p,"Losartana Potassica + Hidroclorotiazida Germed Pharma 100mg + 25mg, Caixa Com 30 Comprimidos Revestidos",,,
None,7898593053526,,,https://www.farmaponte.com.br/floramais-1-bilhao-com-6-capsulas-maxinutri/p,Floramais 1 Bilhão Com 6 Cápsulas Maxinutri,,,
1farma,7898075317948,,,https://www.farmaponte.com.br/fexx-60mg-caixa-com-10-comprimidos-revestidos/p,"Fexx 60mg, Caixa Com 10 Comprimidos Revestidos",,,
Não encontrada,Não encontrado,,,https://www.farmaponte.com.br/dorflex-max-8-comprimidos/p,Dorflex Max 8 Comprimidos,,,
Brasterápica,7898100242726,,,https://www.farmaponte.com.br/tyflen-160mg5ml-caixa-com-1-frasco-com-60ml-de-suspensao-de-uso-oral-1-copo-medidor/p,"Zz Tyflen 160mg 5ml, Caixa Com 1 Frasco Com 60ml De Suspensao De Uso Oral + 1 Copo Medidor",,,
Ems,7896004768298,,,https://www.farmaponte.com.br/clor-donepezila-10mg-30cpr-ems/p,Cloridrato De Donepezila 10mg Ems 30 Comprimido Revestido,,,
Aché,7896658028083,,,https://www.farmaponte.com.br/foxis-200mg-10caps/p,Foxis 200mg 10caps,,,
Novartis,7896261000094,,,https://www.farmaponte.com.br/tegretol-200mg-20cpr-c1/p,Tegretol Cr 200mg 20 Comprimidos Novartis,,,
None,7908391500167,,,https://www.farmaponte.com.br/mascara-descartavel-com-elastico-infantil-com-10-unid-azul-massar/p,Máscara Cirúrgica Tripla Descartável Infantil Azul Com 10 Unidades,,,
None,7896902286030,,,https://www.farmaponte.com.br/serum-facial-acido-hialuronico-hidraderm-ciclos-30ml/p,Sérum Facial Ácido Hialurônico Hidraderm Ciclos - 30ml,,,
R.B.S. Estamparia,0602883003965,,,https://www.farmaponte.com.br/mascara-lavavel-adulto-tripla-p-rbs/p,Máscara Lavavel Neoprene Com Espuma Adulta Tripla Proteção Tamanho P Rbs,,,
Eurofarma,7891317430368,,,https://www.farmaponte.com.br/venlafaxina-75-30cap-eur/p,Venlafaxina 75 30cap Eur,,,
Mylan,7908236800773,,,https://www.farmaponte.com.br/lipitor-40mg-30cpr/p,Lipitor 40mg 30 Comprimidos Revestidos,,,
Ems,7894916512558,,,https://www.farmaponte.com.br/esogastro-ibp-14dias/p,Esogastro Ibp 500mg + 500mg + 20mg Ems 14 Blísteres + 14 Comprimidos Revestidos,,,
